active,brand,category,intent,question_examples,answer,priority,source_id,updated_at,audience,answer_mode,risk_level,learning_tags,profile_slots,escalation_policy
TRUE,CFC,sales,cfc_credit_payment_policy,Có cho ghi sổ không tới cuối vụ bán trái xong tui ra thanh toán một lượt nhé?; Chính sách mua phân bón nợ cuối vụ; co cho mua phan tra sau khong; mua phan co bay thanh toan cuoi vu duoc khong; chinh sach cong no dai ly co bay,"Dạ chính sách công nợ (ghi sổ cuối vụ) sẽ do các Đại lý và Nhà phân phối Cò Bay tại địa phương trực tiếp xem xét và hỗ trợ cho bà con thân thiết. Công ty Cổ phần Phân bón & Hóa chất Cần Thơ (CFC) luôn có các chương trình trợ giá và liên kết đại lý để tạo điều kiện thuận lợi nhất cho nhà nông. Bạn để lại số điện thoại và địa bàn xã/huyện, admin sẽ kết nối bạn với đại lý Cò Bay gần nhất để trao đổi chính sách thanh toán linh hoạt nhé ạ!",90,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,medium,sales|credit_policy|dealer_payment|lead_capture,phone|area,if_profile_has_phone_and_area_route_review_lead_contact_ready
TRUE,CFC,quality,cfc_tower_npk_vs_bulk_blend,NPK này là hàng tháp cao phức hợp hay hàng trộn thủ công rải xuống có tan hết không?; Phân bón tháp cao Cò Bay là gì; phan bon phuc hop khac phan tron the nao; npk co bay la thap cao hay tron; phan npk co bay rai xuong co tan het khong,"Dạ các dòng NPK chủ lực của Cò Bay được sản xuất bằng **Công nghệ Tháp Cao (Phức hợp)** tiên tiến nhất hiện nay! Khác biệt hoàn toàn với phân trộn 3 màu thủ công: 1. Từng hạt phân đều chứa đầy đủ N-P-K và vi lượng đồng nhất từ vỏ đến lõi, không bị phân lớp khi vận chuyển. 2. Hạt phân tròn bóng, độ tan cực kỳ nhanh và tan hoàn toàn 100% khi gặp ẩm, giúp rễ cây hấp thụ trọn vẹn không để lại cặn bã chai đất. Bạn có thể lấy vài hạt phân Cò Bay hòa vào ly nước sẽ thấy phân tan nhanh trong 1-2 phút nhé ạ!",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,quality|tower_technology|homogeneous_grain|solubility,product|phone|area,
TRUE,CFC,quality,cfc_test_fake_fertilizer_guide,Cách thử phân bón thật giả tại nhà; mẹo thử urê kali npk thật giả; thử hòa tan urê vào nước có lạnh tay không; dot hat phan tren lua mui khai amoniac; kali do that khi khuay co de lai can bot gach khong; lam sao biet phan bon gia,"Dạ Cò Bay chia sẻ với bạn 3 mẹo kiểm tra phân bón thật - giả cực chuẩn ngay tại nhà: 1. **Thử Nước (Urê & Kali):** Urê thật tan rất nhanh và làm nước **lạnh buốt tay**. Kali đỏ thật tan hoàn toàn trong nước, nước có màu hồng/đỏ nhạt nhưng **không để lại lớp cặn bột gạch dày** ở đáy ly. 2. **Thử Lửa (Đạm & NPK):** Đặt hạt phân lên miếng sắt nung nóng, phân thật sẽ nóng chảy, sủi bọt và bốc mùi khai nồng (Amoniac). Phân giả pha bột đá sẽ không tan, cháy đen hoặc nổ lách tách. 3. **Cảm Quan Hạt Tháp Cao:** Hạt phân Cò Bay bẻ đôi ra có màu sắc và cấu trúc đồng nhất từ trong ra ngoài, hạt cứng, không bị nhuộm màu bên ngoài. Bà con nên mua tại đại lý ủy quyền của Cò Bay để đảm bảo 100% hàng chính hãng nha!",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,quality|fake_fertilizer_detection|urea_test|potassium_test,,
TRUE,CFC,quality,cfc_fertilizer_caking_storage,Sao bao phân này mở ra thấy chảy nước bết dính vậy có bị rút ruột hàm lượng không?; Phân bón bị vón cục chảy nước có xài được không; cach bao quan phan bon khong bi chay nuoc; phan bi bet dinh co giam chat luong khong co bay; bao quan phan bon dung cach,"Dạ hiện tượng phân bón bị ẩm hoặc bết dính nhẹ thường do đặc tính hút ẩm tự nhiên của Đạm (Urê) và Kali khi tiếp xúc với không khí ẩm, hoàn toàn **không bị rút ruột hay giảm hàm lượng dinh dưỡng**. Cách bảo quản chuẩn: - Để bao phân trên pallet gỗ cách mặt đất 15-20cm, cách tường 20cm. - Bao đã mở miệng nên buộc thật kín bằng dây sau khi lấy phân. - Tránh để phân tiếp xúc trực tiếp với ánh nắng gắt hoặc nơi ẩm ướt. Nếu hạt phân bị vón cục, bạn chỉ cần bóp nhẹ là phân tơi ra và rải bình thường nhé ạ!",85,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,quality|storage|caking_prevention|moisture_absorption,,
TRUE,CFC,soil_weather,cfc_saline_alum_soil_treatment,Đất vườn đang bị phèn mặn rải Lân nung chảy hay Canxi để hạ phèn trước khi bón NPK?; Cách hạ phèn rửa mặn cho đất vườn; dat bi nhiem man bon phan gi; dat vuon bi phen man xu ly sao; phan bon ha phen giai doc dat cfc,"Dạ khi đất bị nhiễm phèn hoặc hạn mặn, rễ cây bị bó và ngộ độc kim loại, bón NPK ngay sẽ làm rễ cháy nhanh hơn! Quy trình xử lý đất phèn mặn chuẩn: 1. **Hạ phèn:** Rải **Lân nung chảy** kết hợp Vôi/Canxi (từ 300 - 500 kg/ha) để cố định độc chất nhôm sắt, nâng pH đất lên mức an toàn (5.5 - 6.5). 2. **Rửa mặn & Dưỡng rễ:** Tưới Axit Humic hoặc bón Hữu cơ Cobanic để tạo phức chelate đẩy muối mặn ra khỏi vùng rễ và kích rễ tơ tái sinh. 3. Khi cây nhú rễ tơ mới bắt đầu bón lại NPK Cò Bay với lượng nhẹ. Bạn để lại SĐT và đo giúp mình độ mặn/độ pH hiện tại, kỹ sư Cò Bay sẽ hỗ trợ hướng dẫn chi tiết nhé!",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,medium,soil_weather|saline_alum|fused_magnesium_phosphate|ph_remedy,crop|symptom|phone|area,if_profile_has_phone_and_area_route_review_lead_contact_ready
TRUE,CFC,soil_weather,cfc_rainy_season_leaching_prevention,Trời đang mưa dầm rải phân có sợ bị rửa trôi hết không có loại nào chậm tan không?; Bón phân mùa mưa dầm chống rửa trôi; mua dam rai phan gi khong bi troi; cach bon phan mua mua hieu qua khong bi that thoat; phan bon mua mua cfc co bay,"Dạ mùa mưa dầm nguy cơ thất thoát phân bón do rửa trôi và xói mòn rất lớn (lên tới 40 - 50%)! Bí quyết bón phân mùa mưa của Cò Bay: 1. **Chia nhỏ cữ bón:** Thay vì bón 1 lần nhiều phân, hãy chia làm 2-3 đợt bón cách nhau 10 ngày. 2. **Dùng Hữu cơ lót nền:** Rải Hữu cơ Cobanic giúp tăng dung tích hấp thu của đất, giữ hạt phân NPK lại quanh vùng rễ không bị trôi tuột xuống mương. 3. **Công nghệ Tháp cao Cò Bay:** Tan đều và ngấm sâu vào đất theo rễ, không bị bốc hơi. Bạn nhắn diện tích vườn để bên mình tính toán lịch rải phân đón mưa an toàn nhé!",90,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,soil_weather|rainy_season|leaching_prevention|split_application,crop|acreage|phone|area,
TRUE,CFC,soil_weather,cfc_basalt_soil_compaction_remedy,Đất đỏ bazan xài lâu năm bị chai cứng bón phân gì cho đất tơi xốp giữ nước tốt mùa khô?; Cải tạo đất chai cứng đất bạc màu; dat do bazan bi chai cung bon gi cho xop; phan cai tao dat chai cung giu am mua kho; lam sao cho dat toi xop tro lai,"Dạ đất đỏ bazan hoặc đất vườn canh tác lâu năm bị chai cứng là do mất đi lớp mùn hữu cơ và vi sinh vật bản địa. Giải pháp cải tạo đất bền vững của Cò Bay: 1. Bổ sung **Hữu cơ vi sinh Cobanic** định kỳ (3 - 5 tấn/ha/năm) để tái tạo kết cấu xốp như bọt biển cho đất, giúp giữ ẩm cực tốt qua 6 tháng mùa khô Tây Nguyên. 2. Tưới bổ sung Humic Acid để giải phóng các hạt sét bị nén chặt và mở rộng đường cho rễ cây thở. 3. Giữ thảm cỏ vườn (cắt cỏ để lại thân mục) thay vì xịt thuốc diệt cỏ làm trơ trọi đất. Bạn nhắn lại vị trí vườn (Tây Nguyên hay Miền Đông/Miền Tây) để kỹ sư Cò Bay tư vấn định mức cải tạo đất nhé!",90,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,soil_weather|soil_compaction|basalt_soil|cobanic_humic,crop|acreage|phone|area,
TRUE,CFC,soil_weather,cfc_micronutrient_te_deficiency,Cây bị vàng lá gân xanh có phải do thiếu vi lượng TE không?; Dấu hiệu cây thiếu vi lượng TE; cay vang la gan xanh bo sung phan gi; vi luong te trong phan bon co tac dung gi; cfc co dong phan bo sung te khong,"Dạ hiện tượng 'vàng lá gân xanh' (thịt lá chuyển vàng nhưng gân lá vẫn giữ màu xanh) là dấu hiệu điển hình của việc cây bị **thiếu Trung - Vi lượng (Magiê, Kẽm, Sắt, Mangan, Bo)**. Cách xử lý nhanh: 1. Phun qua lá dung dịch vi lượng Chelate tổng hợp để lá hấp thụ tức thì sau 3-5 ngày. 2. Dưới gốc: Chuyển sang dùng các dòng **NPK Cò Bay có ký hiệu TE** (như NPK Cò Bay 20-20-15 TE, 16-16-8 TE) được tích hợp sẵn vi lượng dạng khoáng dễ tiêu, giúp cây quang hợp mạnh mẽ và lá xanh dày trở lại. Bạn chụp ảnh lá gửi qua tin nhắn để chuyên viên Cò Bay chẩn đoán chính xác loại vi lượng đang thiếu nha!",90,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,soil_weather|micronutrients|te|yellow_vein_deficiency,crop|symptom|phone|area,
TRUE,CFC,agronomy,cfc_foliar_mix_pesticide_safety,Pha phân bón lá chung với thuốc sâu thuốc rầy xịt một lần có bị kết tủa đục nước không?; Trộn phân bón lá với thuốc bảo vệ thực vật được không; pha chung phan va thuoc sau co bi ket tua khong; cach pha chung phan bon la va thuoc tru sau; tai sao pha chung phan thuoc bi dong can,"Dạ bạn hoàn toàn có thể phối trộn phân bón lá với thuốc trừ sâu rầy để tiết kiệm công phun xịt, nhưng cần tuân thủ **Quy tắc thử nghiệm 3 phút**: 1. Múc 1 ca nước nhỏ, cho thuốc và phân bón lá vào khuấy đều. Nếu nước đồng nhất, không sủi bọt lạ, không kết tủa hay vón cục đóng cặn đáy ca thì phối trộn an toàn. 2. **Thứ tự pha phuy 200L:** Thuốc dạng bột (WP) -> Thuốc dạng sữa/nhũ dầu (EC/SC) -> Phân bón lá hòa tan cuối cùng. 3. **Lưu ý:** Không pha chung phân bón giàu Canxi, Đồng (Gốc đồng) với các loại thuốc gốc Lân hoặc Lưu huỳnh vì sẽ tạo cặn làm cháy lá và nghẹt béc xịt. Bạn nhắn tên loại phân thuốc đang muốn pha để kỹ sư kiểm tra tính tương thích cho an toàn nhé!",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,medium,agronomy|tank_mix|compatibility|pesticide_foliar,crop|product|phone|area,
TRUE,CFC,agronomy,cfc_mix_npk_with_organic,Trộn NPK chung với phân hữu cơ rải một lượt luôn cho đỡ tốn công được không?; Có nên trộn phân hóa học với phân hữu cơ rải chung; tron npk chung voi huu co rai duoc khong; cach tron phan huu co va npk rai mot lan; tron phan bon tiet kiem cong lao dong,"Dạ bạn **HOÀN TOÀN CÓ THỂ** trộn NPK Cò Bay chung với Hữu cơ Cobanic để rải cùng một lần giúp tiết kiệm công lao động! Lợi ích: Chất hữu cơ sẽ bao bọc các hạt NPK, giảm thất thoát do bốc hơi và giữ phân tan từ từ quanh vùng rễ. **Nguyên tắc quan trọng:** - Trộn xong nên mang đi rải ngay trong ngày, không để phân đã trộn qua đêm vì phân sẽ hút ẩm và vón cục. - Nếu là dòng **Hữu cơ vi sinh vật sống** (chứa nấm đối kháng Trichoderma), không nên trộn với lượng NPK quá đậm đặc vì nồng độ muối khoáng cao có thể làm giảm mật độ vi sinh. Bạn cho mình biết công thức phân dự kiến trộn để kỹ sư Cò Bay góp ý tỷ lệ chuẩn nha!",90,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,agronomy|mix_npk_organic|labor_saving|cobanic,crop|acreage|phone|area,
TRUE,CFC,agronomy,cfc_drip_irrigation_solubility,Phân Cò Bay có hòa tan 100% để tưới qua hệ thống nhỏ giọt mà không nghẹt béc không?; Phân bón tưới hệ thống nhỏ giọt tưới béc cfc; phan bon hoa tan hoan toan tuoi nho giot; npk co bay co tuoi he thong nho giot duoc khong; phan tuoi nho giot chong nghet bec,"Dạ Cò Bay có các dòng sản phẩm NPK Tháp Cao hòa tan nhanh và dòng phân bón tưới nhỏ giọt chuyên dụng (Fertigation)! Đặc điểm: Độ tinh khiết cực cao, tan 100% trong nước, không chứa tạp chất không tan hoặc cặn bã, giúp nước phân lưu thông mượt mà qua hệ thống dây nhỏ giọt và đầu béc bù áp mà không sợ nghẹt béc. Bạn để lại SĐT và loại cây/quy mô hệ thống tưới tự động, bên mình sẽ gửi danh mục các dòng phân tưới nhỏ giọt phù hợp nhất nhé!",90,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,agronomy|drip_irrigation|solubility|fertigation,crop|acreage|phone|area,if_profile_has_phone_and_area_route_review_lead_contact_ready
TRUE,CFC,agronomy,cfc_organic_before_chemical_rule,Hữu cơ đi trước Hóa học theo sau là sao cách nhau bao nhiêu ngày là chuẩn?; Quy tắc bón hữu cơ trước hóa học sau; cach nhau bao nhieu ngay giua huu co va npk; huu co di truoc hoa hoc theo sau la gi; khoang cach ngay giua bon huu co va hoa hoc,"Dạ 'Hữu cơ đi trước, Hóa học theo sau' là quy tắc vàng trong canh tác nông nghiệp thông minh: 1. **Bón Hữu cơ trước (Ngày 1):** Bón Hữu cơ Cobanic để 'nuôi đất', kích hoạt hệ vi sinh vật và kích thích rễ non bung ra tạo mạng lưới rễ cám dày đặc. 2. **Bón NPK theo sau (Cách 7 - 10 ngày):** Khi rễ tơ đã sẵn sàng, bạn bón NPK Cò Bay vào. Lúc này rễ cây sẽ hấp thụ phân hóa học đạt hiệu suất tối đa (80-90%), tránh tình trạng rải NPK trên nền đất trơ làm cháy rễ và thất thoát phân bón. Bạn nhắn loại cây và giai đoạn để Cò Bay lên bảng lịch bón phân chuẩn từng tuần nha!",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,agronomy|organic_before_chemical|fertilizer_timing|root_priming,crop|phone|area,
TRUE,CFC,agronomy,cfc_5_signs_beneficial_microbes,Làm sao biết mấy con vi sinh đang hoạt động dưới gốc có dấu hiệu gì nhìn thấy được không?; 5 dấu hiệu vi sinh hoạt động tốt trong đất; cach nhan biet vi sinh phat trien quanh goc; dau hieu dat tot nho vi sinh huu co; to nam trang quanh goc cay la gi,"Dạ Cò Bay chia sẻ với bạn **5 dấu hiệu nhận biết mắt thường** cho thấy vi sinh vật đang hoạt động cực tốt quanh gốc sau khi bón Hữu cơ Cobanic: 1. **Tơ nấm trắng:** Xuất hiện các mảng tơ nấm trắng mỏng chằng chịt như mạng nhện dưới lớp lá mục/phân hữu cơ (đây là nấm có lợi phân hủy xenlulozo). 2. **Đùn phân trùn:** Đất xuất hiện nhiều ụ phân trùn đất đùn lên, đất tơi xốp rõ rệt. 3. **Mùi đất ngọt thơm:** Đất có mùi mùn ngai ngái dễ chịu sau mưa, không còn mùi chua nồng hay hôi thối. 4. **Kết cấu xốp mềm:** Đất chuyển màu nâu sẫm, xốp như miếng bọt biển, bóp nhẹ là vỡ vụn không đóng váng. 5. **Rễ tơ trắng muốt:** Lớp rễ cám mập mạp mọc trồi lên tầng mặt để ăn dinh dưỡng. Vườn bạn đã có những dấu hiệu nào trong 5 dấu hiệu trên chưa ạ?",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,low,agronomy|microbes_signs|soil_health|white_hyphae|earthworms,,
TRUE,CFC,agronomy,cfc_raw_manure_vs_composted,Phân bò phân gà tươi bón trực tiếp có được không hay bắt buộc phải ủ hoai?; Bón phân chuồng tươi có hại cây không; tai sao phan chuong phai u hoai moi duoc bon; phan ga phan bo tuoi bon truc tiep co sao khong; nguy co khi bon phan chuong chua u,"Dạ bạn **TUYỆT ĐỐI KHÔNG NÊN** bón phân chuồng tươi (phân bò, phân gà tươi) trực tiếp vào gốc cây! Tác hại nghiêm trọng của phân tươi: 1. Sinh nhiệt độ cao (quá trình tự ủ dưới gốc) làm **cháy rễ non**. 2. Mang theo mầm bệnh tuyến trùng, nấm Phytophthora gây vàng lá thối rễ và hạt cỏ dại. 3. Tạo môi trường cho ấu trùng sùng đất và ruồi đục rễ phát triển. **Khuyến nghị:** Hãy ủ hoai bằng nấm Trichoderma từ 45-60 ngày hoặc sử dụng trực tiếp dòng **Hữu cơ sinh học Cobanic 30%** của Cò Bay đã được xử lý thanh trùng, khử mùi và bổ sung vi sinh có lợi sẵn, rải vừa an toàn vừa tiện lợi nhé ạ!",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,medium,agronomy|raw_manure_danger|composting|cobanic_alternative,crop|phone|area,
TRUE,CFC,agronomy,cfc_microbe_fungicide_interval,Vừa bón vi sinh xong mà đổ thuốc nấm hóa học xuống thì có phí tiền không?; Khoảng cách giữa bón vi sinh và tưới thuốc trị nấm; thuoc nam co lam chet vi sinh khong; vua bon huu co vi sinh co duoc xit thuoc nam hoa hoc khong; khoang cach an toan giua vi sinh va thuoc benh,"Dạ nếu vừa bón phân vi sinh xong mà tưới ngay thuốc trừ nấm hóa học (như Mancozeb, Ridomil, Hexaconazole...) thì thuốc sẽ **tiêu diệt toàn bộ vi sinh vật có lợi**, làm lãng phí 100% tiền mua phân vi sinh! **Quy tắc chuẩn:** - Nếu cây đang bị bệnh rễ nặng: Xử lý thuốc nấm hóa học trước để chặn đứng mầm bệnh. - Sau **7 - 10 ngày** khi thuốc hóa học đã phân hủy hết độc lực, mới tiến hành tưới bổ sung vi sinh đối kháng và Hữu cơ Cobanic để phục hồi đất. Bạn để lại SĐT và tình trạng bệnh của vườn, kỹ sư Cò Bay sẽ hỗ trợ hướng dẫn quy trình luân phiên an toàn nha!",95,cfc_handbook_50_nha_nong_v1,2026-08-28,customer,direct,medium,agronomy|fungicide_microbe_safety|interval_timing|disease_management,crop|symptom|phone|area,if_profile_has_phone_and_area_route_review_lead_contact_ready
